# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60426.560000,767409984.005603,-159779.531647,-316410.165693,-167429.284140,0.933244,-0.318133,-0.198175
60426.580000,767411712.008373,-158165.328971,-316956.748332,-167770.059228,0.935040,-0.314483,-0.196239
60426.600000,767413439.970451,-156548.076088,-317497.003815,-168107.477875,0.936818,-0.310825,-0.194300
60426.620000,767415167.961093,-154927.738888,-318030.939595,-168441.545070,0.938579,-0.307158,-0.192354
60426.640000,767416896.033646,-153304.297798,-318558.557342,-168772.262256,0.940322,-0.303483,-0.190404
60426.660000,767418623.976331,-151677.982749,-319079.778590,-169099.580572,0.942046,-0.299800,-0.188448
60426.680000,767420351.983281,-150048.642137,-319594.648313,-169423.528577,0.943754,-0.296110,-0.186489
60426.700000,767422079.960973,-148416.395076,-320103.124590,-169744.080272,0.945442,-0.292411,-0.184524
60426.720000,767423808.041202,-146781.148006,-320605.232061,-170061.251593,0.947113,-0.288703,-0.182555
60426.740000,767425535.967281,-145143.175154,-321100.882804,-170374.987338,0.948767,-0.284989,-0.180580
60426.760000,767427264.012608,-143502.248732,-321590.141912,-170685.329063,0.950401,-0.281266,-0.178601
60426.780000,767428991.986799,-141858.580785,-322072.941808,-170992.234310,0.952018,-0.277537,-0.176617
60426.800000,767430720.021273,-140212.077797,-322549.305975,-171295.718384,0.953616,-0.273799,-0.174629
60426.820000,767432447.989184,-138562.892193,-323019.186299,-171595.751020,0.955196,-0.270053,-0.172636
60426.840000,767434175.979094,-136910.971195,-323482.594046,-171892.339780,0.956757,-0.266300,-0.170639
60426.860000,767435904.024551,-135256.314272,-323939.524815,-172185.482298,0.958301,-0.262540,-0.168636
60426.880000,767437631.987381,-133599.085596,-324389.929385,-172475.147387,0.959826,-0.258772,-0.166630
60426.900000,767439359.970978,-131939.218041,-324833.822317,-172761.344791,0.961333,-0.254997,-0.164620
60426.920000,767441087.968532,-130276.750050,-325271.189072,-173044.065578,0.962821,-0.251214,-0.162604
60426.940000,767442815.992289,-128611.701801,-325702.019994,-173323.303965,0.964290,-0.247425,-0.160584
60426.960000,767444544.040585,-126944.106946,-326126.302032,-173599.051958,0.965740,-0.243627,-0.158559
60426.980000,767446272.041431,-125274.067218,-326544.005342,-173871.290594,0.967172,-0.239824,-0.156530
60427.000000,767448000.004066,-123601.606185,-326955.120506,-174140.014130,0.968585,-0.236013,-0.154498
60427.020000,767449728.026570,-121926.661267,-327359.658713,-174405.230351,0.969980,-0.232196,-0.152460
60427.040000,767451456.024770,-120249.346447,-327757.588128,-174666.918882,0.971355,-0.228370,-0.150420
60427.060000,767453184.027735,-118569.666096,-328148.903755,-174925.076899,0.972712,-0.224539,-0.148373
60427.080000,767454912.011392,-116887.676283,-328533.588548,-175179.693634,0.974050,-0.220701,-0.146324
60427.100000,767456640.034845,-115203.352145,-328911.643987,-175430.770576,0.975369,-0.216856,-0.144270
60427.120000,767458367.989521,-113516.832364,-329283.035046,-175678.284946,0.976669,-0.213005,-0.142212
60427.140000,767460096.042596,-111827.986581,-329647.786155,-175922.253562,0.977950,-0.209146,-0.140149
60427.160000,767461823.973519,-110137.063344,-330005.839698,-176162.638394,0.979212,-0.205282,-0.138084
60427.180000,767463551.962749,-108443.919202,-330357.222355,-176399.457839,0.980454,-0.201412,-0.136014
60427.200000,767465280.002357,-106748.594831,-330701.920925,-176632.703632,0.981678,-0.197534,-0.133939
60427.220000,767467008.017477,-105051.196816,-331039.909477,-176862.358810,0.982882,-0.193651,-0.131862
60427.240000,767468735.957471,-103351.808335,-331371.167966,-177088.410235,0.984067,-0.189762,-0.129780
60427.260000,767470463.966218,-101650.321233,-331695.713421,-177310.870105,0.985233,-0.185867,-0.127695
60427.280000,767472192.041301,-99946.771067,-332013.534115,-177529.731100,0.986379,-0.181964,-0.125605
60427.300000,767473919.970676,-98241.400494,-332324.581169,-177744.960092,0.987507,-0.178057,-0.123512
60427.320000,767475648.006458,-96533.994316,-332628.889960,-177956.582152,0.988614,-0.174144,-0.121415
60427.340000,767477376.006602,-94824.726405,-332926.424960,-178164.573275,0.989702,-0.170224,-0.119315
60427.360000,767479103.967695,-93113.633956,-333217.176019,-178368.926950,0.990771,-0.166299,-0.117211
60427.380000,767480831.988215,-91400.653216,-333501.149772,-178569.648526,0.991820,-0.162369,-0.115103
60427.400000,767482560.015629,-89685.870001,-333778.327432,-178766.725477,0.992848,-0.158433,-0.112991
60427.420000,767484288.017042,-87969.350907,-334048.694219,-178960.147985,0.993859,-0.154491,-0.110877
60427.440000,767486016.022778,-86251.099848,-334312.245546,-179149.913463,0.994848,-0.150543,-0.108758
60427.460000,767487744.000270,-84531.183314,-334568.967229,-179336.012417,0.995818,-0.146591,-0.106637
60427.480000,767489472.023342,-82809.561928,-334818.860894,-179518.446809,0.996769,-0.142633,-0.104511
60427.500000,767491200.038238,-81086.323413,-335061.909460,-179697.204996,0.997700,-0.138670,-0.102383
60427.520000,767492927.999762,-79361.547199,-335298.097949,-179872.276700,0.998610,-0.134702,-0.100251
60427.540000,767494656.024548,-77635.151201,-335527.433403,-180043.667986,0.999502,-0.130728,-0.098116
60427.560000,767496383.996693,-75907.285609,-335749.891655,-180211.361666,1.000372,-0.126750,-0.095977
60427.580000,767498112.002671,-74177.898467,-335965.475369,-180375.360610,1.001223,-0.122767,-0.093835
60427.600000,767499840.033502,-72447.033232,-336174.174603,-180535.658252,1.002054,-0.118778,-0.091690
60427.620000,767501568.047320,-70714.766447,-336375.975921,-180692.245233,1.002865,-0.114785,-0.089542
60427.640000,767503295.967266,-68981.209979,-336570.862821,-180845.109569,1.003656,-0.110787,-0.087391
60427.660000,767505024.020191,-67246.170937,-336758.852575,-180994.265884,1.004426,-0.106785,-0.085237
60427.680000,767506752.007213,-65509.883740,-336939.915208,-181139.691554,1.005177,-0.102779,-0.083080
60427.700000,767508479.969140,-63772.342364,-337114.047731,-181281.385135,1.005908,-0.098768,-0.080921
60427.720000,767510208.013523,-62033.473538,-337281.252958,-181419.350155,1.006617,-0.094752,-0.078757
60427.740000,767511935.987260,-60293.466316,-337441.508461,-181553.569320,1.007307,-0.090732,-0.076591
60427.760000,767513663.996937,-58552.248474,-337594.816910,-181684.046052,1.007976,-0.086707,-0.074422
60427.780000,767515391.997526,-56809.900480,-337741.166875,-181810.771975,1.008626,-0.082679,-0.072251
60427.800000,767517120.009899,-55066.436482,-337880.552959,-181933.743788,1.009255,-0.078646,-0.070076
60427.820000,767518847.979867,-53321.946432,-338012.963962,-182052.952985,1.009863,-0.074609,-0.067899
60427.840000,767520575.989190,-51576.383099,-338138.399265,-182168.400526,1.010451,-0.070569,-0.065720
60427.860000,767522303.983768,-49829.836486,-338256.848070,-182280.078117,1.011018,-0.066524,-0.063537
60427.880000,767524031.996358,-48082.308912,-338368.305980,-182387.983321,1.011565,-0.062476,-0.061352
60427.900000,767525759.971463,-46333.892001,-338472.763041,-182492.108266,1.012091,-0.058424,-0.059164
60427.920000,767527487.986965,-44584.542496,-338570.217608,-182592.453245,1.012597,-0.054368,-0.056974
60427.940000,767529215.968213,-42834.371574,-338660.659247,-182689.009591,1.013082,-0.050310,-0.054782
60427.960000,767530944.010521,-41083.318333,-338744.086688,-182781.778281,1.013546,-0.046247,-0.052587
60427.980000,767532672.016265,-39331.517399,-338820.489130,-182870.749815,1.013990,-0.042181,-0.050389
60428.000000,767534399.996453,-37578.993431,-338889.861649,-182955.920866,1.014414,-0.038112,-0.048189
60428.020000,767536127.985193,-35825.747671,-338952.200051,-183037.289135,1.014816,-0.034039,-0.045988
60428.040000,767537855.970054,-34071.828611,-339007.498338,-183114.850068,1.015197,-0.029963,-0.043782
60428.060000,767539583.991786,-32317.230806,-339055.752217,-183188.601495,1.015558,-0.025884,-0.041576
60428.080000,767541311.987633,-30562.053963,-339096.954638,-183258.536901,1.015898,-0.021803,-0.039368
60428.100000,767543040.017372,-28806.273402,-339131.101849,-183324.654934,1.016217,-0.017718,-0.037156
60428.120000,767544767.981104,-27050.026737,-339158.187110,-183386.948219,1.016515,-0.013631,-0.034943
60428.140000,767546496.005782,-25293.221081,-339178.207606,-183445.417760,1.016792,-0.009540,-0.032729
60428.160000,767548223.982940,-23536.002899,-339191.157308,-183500.056328,1.017049,-0.005447,-0.030511
60428.180000,767549951.977644,-21778.342279,-339197.032328,-183550.862640,1.017284,-0.001352,-0.028292
60428.200000,767551679.970703,-20020.295034,-339195.828109,-183597.832725,1.017498,0.002746,-0.026071
60428.220000,767553407.987497,-18261.871677,-339187.540209,-183640.963899,1.017691,0.006847,-0.023849
60428.240000,767555136.024345,-16503.112335,-339172.164260,-183680.252724,1.017863,0.010949,-0.021623
60428.260000,767556863.993356,-14744.142914,-339149.697320,-183715.694204,1.018014,0.015055,-0.019397
60428.280000,767558592.046563,-12984.845137,-339120.133498,-183747.288361,1.018144,0.019162,-0.017169
60428.300000,767560320.028422,-11225.413891,-339083.471658,-183775.029315,1.018253,0.023271,-0.014939
60428.320000,767562047.983127,-9465.840772,-339039.707902,-183798.915192,1.018340,0.027383,-0.012707
60428.340000,767563776.011215,-7706.060021,-338988.835979,-183818.944398,1.018406,0.031496,-0.010474
60428.360000,767565504.003675,-5946.219315,-338930.855591,-183835.112787,1.018451,0.035611,-0.008239
60428.380000,767567231.962316,-4186.353526,-338865.763983,-183847.417935,1.018475,0.039728,-0.006003
60428.400000,767568960.009004,-2426.375291,-338793.553223,-183855.857916,1.018478,0.043847,-0.003765
60428.420000,767570688.013567,-666.453983,-338714.225626,-183860.429419,1.018459,0.047968,-0.001526
60428.440000,767572415.976499,1093.374064,-338627.778990,-183861.130279,1.018419,0.052089,0.000715
60428.460000,767574144.015001,2853.191329,-338534.204678,-183857.958061,1.018358,0.056212,0.002957
60428.480000,767575872.029238,4612.859221,-338433.505396,-183850.910494,1.018275,0.060337,0.005200
60428.500000,767577599.999149,6372.320360,-338325.680433,-183839.985657,1.018171,0.064463,0.007444
60428.520000,767579327.999631,8131.614009,-338210.723106,-183825.181001,1.018045,0.068590,0.009691
60428.540000,767581056.013808,9890.685942,-338088.632278,-183806.494459,1.017897,0.072718,0.011937
60428.560000,767582784.025285,11649.482395,-337959.407218,-183783.924197,1.017729,0.076847,0.014186
60428.580000,767584512.016678,13407.948570,-337823.047687,-183757.468617,1.017539,0.080977,0.016435
60428.600000,767586239.983055,15166.042310,-337679.552815,-183727.126122,1.017328,0.085108,0.018685
60428.620000,767587967.976175,16923.779099,-337528.916918,-183692.894066,1.017094,0.089240,0.020936
60428.640000,767589695.993933,18681.119557,-337371.138614,-183654.770649,1.016840,0.093372,0.023188
60428.660000,767591423.977331,20437.966442,-337206.222262,-183612.755623,1.016564,0.097505,0.025441
60428.680000,767593152.043617,22194.401650,-337034.155439,-183566.844478,1.016265,0.101639,0.027695
60428.700000,767594880.012610,23950.204730,-336854.955371,-183517.040618,1.015946,0.105773,0.029950
60428.720000,767596608.010404,25705.466490,-336668.608762,-183463.339301,1.015606,0.109907,0.032205
60428.740000,767598336.002330,27460.114326,-336475.118724,-183405.740269,1.015242,0.114041,0.034461
60428.760000,767600064.009439,29214.132191,-336274.482478,-183344.241599,1.014858,0.118176,0.036718
60428.780000,767601792.036116,30967.487079,-336066.699141,-183278.841934,1.014452,0.122310,0.038975
60428.800000,767603519.966143,32720.023643,-335851.783080,-183209.544893,1.014025,0.126445,0.041233
60428.820000,767605248.002473,34471.910221,-335629.709134,-183136.341384,1.013575,0.130580,0.043491
60428.840000,767606976.029211,36222.991728,-335400.491838,-183059.235126,1.013104,0.134714,0.045751
60428.860000,767608704.012589,37973.196423,-335164.136387,-182978.227016,1.012611,0.138848,0.048010
60428.880000,767610432.007223,39722.542076,-334920.636125,-182893.313939,1.012097,0.142982,0.050270
60428.900000,767612159.995236,41470.972971,-334669.994181,-182804.496107,1.011560,0.147115,0.052529
60428.920000,767613887.982654,43218.457589,-334412.210650,-182711.772738,1.011002,0.151247,0.054790
60428.940000,767615616.036139,44965.025629,-334147.276164,-182615.139566,1.010422,0.155380,0.057050
60428.960000,767617343.974330,46710.456155,-333875.220014,-182514.606542,1.009820,0.159511,0.059312
60428.980000,767619072.002568,48454.918906,-333596.011349,-182410.161521,1.009197,0.163642,0.061572
60429.000000,767620800.026141,50198.280470,-333309.666408,-182301.809735,1.008552,0.167771,0.063834
60429.020000,767622528.014786,51940.472604,-333016.192090,-182189.553103,1.007884,0.171900,0.066094
60429.040000,767624256.039226,53681.528852,-332715.578149,-182073.386987,1.007195,0.176028,0.068355
60429.060000,767625984.017518,55421.328879,-332407.840852,-181953.316988,1.006484,0.180155,0.070616
60429.080000,767627712.013898,57159.899587,-332092.971020,-181829.338866,1.005751,0.184279,0.072877
60429.100000,767629439.963295,58897.137719,-331770.982922,-181701.457602,1.004997,0.188403,0.075138
60429.120000,767631167.958072,60633.098301,-331441.861769,-181569.666667,1.004220,0.192525,0.077399
60429.140000,767632895.962494,62367.707516,-331105.616581,-181433.968987,1.003421,0.196646,0.079659
60429.160000,767634624.022846,64100.973878,-330762.240659,-181294.361172,1.002601,0.200765,0.081919
60429.180000,767636351.989988,65832.709949,-330411.766704,-181150.855937,1.001758,0.204883,0.084179
60429.200000,767638080.003161,67563.017443,-330054.169823,-181003.442528,1.000893,0.208998,0.086437
60429.220000,767639808.017993,69291.813949,-329689.462078,-180852.125291,1.000007,0.213113,0.088697
60429.240000,767641536.029950,71019.057009,-329317.647745,-180696.905420,0.999099,0.217224,0.090955
60429.260000,767643264.029049,72744.698727,-328938.732585,-180537.784772,0.998169,0.221334,0.093213
60429.280000,767644992.025804,74468.711670,-328552.718016,-180374.763390,0.997216,0.225442,0.095470
60429.300000,767646720.019877,76191.057561,-328159.607968,-180207.842399,0.996242,0.229548,0.097727
60429.320000,767648447.980123,77911.667431,-327759.413694,-180037.026063,0.995247,0.233651,0.099982
60429.340000,767650175.969287,79630.565797,-327352.124820,-179862.309437,0.994228,0.237751,0.102237
60429.360000,767651904.035834,81347.762717,-326937.733554,-179683.688576,0.993188,0.241849,0.104492
60429.380000,767653632.051172,83063.092378,-326516.275002,-179501.178087,0.992126,0.245945,0.106745
60429.400000,767655360.006540,84776.508258,-326087.756572,-179314.780757,0.991041,0.250038,0.108998
60429.420000,767657087.982628,86488.052428,-325652.163260,-179124.489595,0.989936,0.254127,0.111250
60429.440000,767658816.002076,88197.709201,-325209.493868,-178930.303548,0.988808,0.258214,0.113500
60429.460000,767660544.018072,89905.394184,-324759.765216,-178732.229491,0.987658,0.262299,0.115750
60429.480000,767662271.982760,91611.022159,-324302.995330,-178530.274929,0.986486,0.266380,0.117998
60429.500000,767664000.020295,93314.677624,-323839.156646,-178324.427202,0.985291,0.270458,0.120246
60429.520000,767665727.984846,95016.178783,-323368.293858,-178114.705688,0.984075,0.274533,0.122492
60429.540000,767667456.009842,96715.619029,-322890.376391,-177901.096328,0.982837,0.278604,0.124737
60429.560000,767669183.987022,98412.853850,-322405.439993,-177683.614651,0.981577,0.282672,0.126981
60429.580000,767670911.982886,100107.910593,-321913.472182,-177462.254643,0.980295,0.286736,0.129223
60429.600000,767672639.972839,101800.727099,-321414.486106,-177237.021782,0.978991,0.290797,0.131464
60429.620000,767674368.016567,103491.323730,-320908.470575,-177007.910565,0.977665,0.294854,0.133704
60429.640000,767676095.981652,105179.532970,-320395.471010,-176774.941156,0.976316,0.298907,0.135941
60429.660000,767677824.023883,106865.469029,-319875.447874,-176538.095188,0.974947,0.302956,0.138179
60429.680000,767679551.971886,108548.926743,-319348.459673,-176297.398914,0.973555,0.307002,0.140414
60429.700000,767681279.972078,110230.010847,-318814.468988,-176052.834865,0.972141,0.311043,0.142646
60429.720000,767683008.001129,111908.660498,-318273.489726,-175804.408973,0.970705,0.315080,0.144878
60429.740000,767684736.007996,113584.788104,-317725.545113,-175552.131506,0.969246,0.319112,0.147108
60429.760000,767686464.000535,115258.363405,-317170.640387,-175296.004511,0.967767,0.323141,0.149336
60429.780000,767688192.008624,116929.377366,-316608.773576,-175036.026699,0.966265,0.327164,0.151563
60429.800000,767689920.032241,118597.791951,-316039.952324,-174772.201216,0.964741,0.331184,0.153787
60429.820000,767691647.980356,120263.481471,-315464.214932,-174504.545485,0.963195,0.335198,0.156009
60429.840000,767693375.975629,121926.526298,-314881.528816,-174233.044009,0.961627,0.339208,0.158229
60429.860000,767695103.999529,123586.870506,-314291.908065,-173957.702949,0.960037,0.343213,0.160447
