# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60405.220000,765566208.028713,302148.428185,-181056.014837,-109696.534446,0.991184,0.878514,-0.095978
60405.240000,765567936.029786,303839.059774,-179457.138201,-109767.329173,0.964325,0.968021,0.012247
60405.260000,765569664.010421,305477.720807,-177721.994963,-109659.507330,0.931497,1.037520,0.111252
60405.280000,765571391.995899,307055.903198,-175879.591015,-109386.628675,0.894507,1.092901,0.203673
60405.300000,765573120.012212,308567.160757,-173951.013975,-108958.208558,0.854065,1.137667,0.291576
60405.320000,765574848.010028,310005.651668,-171952.670126,-108380.572244,0.810289,1.173945,0.376638
60405.340000,765576575.999186,311365.436150,-169898.035221,-107657.352945,0.762904,1.202980,0.460307
60405.360000,765578303.982835,312639.807064,-167799.019300,-106789.796377,0.711306,1.225372,0.543918
60405.380000,765580032.024847,313820.749928,-165666.917117,-105776.821951,0.654527,1.241148,0.628803
60405.400000,765581759.996348,314898.069384,-163513.734988,-104615.100939,0.591137,1.249711,0.716382
60405.420000,765583487.992791,315858.679923,-161352.917299,-103298.542306,0.518998,1.249617,0.808290
60405.440000,765585215.997447,316684.848887,-159201.620048,-101818.034787,0.434858,1.238050,0.906490
60405.460000,765586944.018708,317351.720204,-157083.779569,-100160.700316,0.333522,1.209660,1.013365
60405.480000,765588671.980723,317822.652484,-155036.684540,-98309.344160,0.206183,1.153752,1.131541
60405.500000,765590400.025214,318040.332784,-153125.270611,-96242.752456,0.036795,1.046692,1.262164
60405.520000,765592127.997182,317908.480500,-151481.765946,-93945.729704,-0.205146,0.827734,1.393534
60405.540000,765593855.995145,317264.597381,-150428.630487,-91479.624939,-0.558249,0.313179,1.417052
60405.560000,765595583.986661,316086.568316,-150755.167461,-89507.488960,-0.637920,-0.721949,0.609991
60405.580000,765597311.999771,315828.720236,-152037.226682,-89642.891118,0.341144,-0.479075,-0.520615
60405.600000,765599039.959896,316864.139781,-152270.723468,-90635.522358,0.767364,0.153629,-0.553956
60405.620000,765600767.978048,318311.952418,-151669.070252,-91469.809198,0.883683,0.509661,-0.407015
60405.640000,765602495.981215,319868.540985,-150588.713379,-92044.093671,0.909642,0.724914,-0.260260
60405.660000,765604224.019994,321437.201890,-149203.829219,-92379.181661,0.902431,0.869383,-0.130329
60405.680000,765605951.969495,322978.912425,-147606.978614,-92503.053385,0.880281,0.973736,-0.015197
60405.700000,765607679.959404,324474.870453,-145853.001825,-92438.108638,0.850151,1.052966,0.088785
60405.720000,765609407.992097,325914.179498,-143977.659653,-92200.848791,0.814983,1.115149,0.184686
60405.740000,765611135.994912,327289.316805,-142006.100986,-91803.103104,0.776030,1.164958,0.274888
60405.760000,765612863.976390,328594.199519,-139957.064616,-91253.027827,0.733713,1.205213,0.361285
60405.780000,765614591.983148,329823.047021,-137845.408182,-90555.790281,0.687963,1.237613,0.445447
60405.800000,765616320.003801,330969.605170,-135683.808966,-89714.034463,0.638362,1.263102,0.528765
60405.820000,765618047.992432,332026.589581,-133483.890399,-88728.104911,0.584157,1.282022,0.612554
60405.840000,765619775.972782,332985.125556,-131257.084825,-87596.015321,0.524190,1.294143,0.698173
60405.860000,765621503.956780,333833.882462,-129015.813662,-86313.336417,0.456751,1.298533,0.787112
60405.880000,765623231.990202,334557.906240,-126774.879552,-84872.827070,0.379275,1.293237,0.881119
60405.900000,765624959.987368,335136.645743,-124554.008382,-83264.042056,0.287787,1.274534,0.982297
60405.920000,765626687.987046,335540.763010,-122381.818037,-81472.443545,0.175774,1.235248,1.093142
60405.940000,765628416.013652,335725.928597,-120305.047833,-79479.174988,0.031861,1.160510,1.215941
60405.960000,765630144.042199,335620.616344,-118410.534186,-77263.941139,-0.165217,1.015483,1.348745
60405.980000,765631871.984325,335102.183565,-116888.249930,-74828.351307,-0.454240,0.703592,1.458685
60406.000000,765633600.027655,333993.731073,-116233.308063,-72370.733558,-0.818460,-0.056024,1.273848
60406.020000,765635328.048484,332766.412549,-117179.317207,-71183.490931,-0.332485,-0.787499,-0.043841
60406.040000,765637055.998639,333011.595765,-117998.668943,-71901.477309,0.483799,-0.116297,-0.567276
60406.060000,765638784.027820,334103.018521,-117729.490055,-72818.739149,0.728164,0.378414,-0.468411
60406.080000,765640512.007792,335430.858518,-116812.186420,-73495.411413,0.793691,0.659595,-0.315348
60406.100000,765642240.005617,336814.237275,-115508.001778,-73916.791068,0.801845,0.837957,-0.175305
60406.120000,765643968.020957,338189.034986,-113947.142049,-74110.973713,0.786801,0.961810,-0.051979
60406.140000,765645696.008676,339527.043638,-112202.437679,-74104.091038,0.760472,1.053299,0.058039
60406.160000,765647423.967797,340813.503014,-110319.025927,-73916.031969,0.727666,1.123754,0.158244
60406.180000,765649151.994473,342039.327542,-108327.185205,-73561.234408,0.690452,1.179499,0.251418
60406.200000,765650880.034158,343197.706011,-106248.893880,-73049.910269,0.649669,1.224270,0.339721
60406.220000,765652608.007612,344282.658827,-104101.095169,-72388.955484,0.605512,1.260330,0.424892
60406.240000,765654336.010845,345288.268847,-101897.456506,-71582.438956,0.557749,1.289018,0.508415
60406.260000,765656064.009287,346207.848680,-99650.098237,-70632.046605,0.505821,1.311001,0.591636
60406.280000,765657792.021734,347033.466172,-97370.420916,-69537.148210,0.448802,1.326371,0.675880
60406.300000,765659519.994430,347755.189082,-95070.274673,-68294.827763,0.385315,1.334608,0.762541
60406.320000,765661247.992881,348360.216849,-92762.906783,-66899.531662,0.313312,1.334381,0.853198
60406.340000,765662975.962056,348831.325432,-90465.036589,-65342.835484,0.229687,1.323075,0.949719
60406.360000,765664703.956511,349144.529652,-88199.557114,-63612.667699,0.129508,1.295736,1.054355
60406.380000,765666432.007873,349264.715847,-86001.596397,-61692.818405,0.004488,1.242569,1.169580
60406.400000,765668160.016901,349137.395604,-83931.759442,-59563.604578,-0.160279,1.142318,1.296596
60406.420000,765669888.016650,348672.050509,-82109.875811,-57209.457943,-0.393057,0.941698,1.426052
60406.440000,765671615.999777,347714.606388,-80820.361078,-54675.924707,-0.734908,0.483063,1.472509
60406.460000,765673343.987347,346176.066880,-80784.098982,-52487.977836,-0.927669,-0.515522,0.832643
60406.480000,765675072.018513,345310.220077,-81939.698357,-52294.213559,0.006578,-0.490894,-0.421920
60406.500000,765676799.981770,345849.508248,-82173.945732,-53196.849550,0.513290,0.171490,-0.524324
60406.520000,765678527.976260,346883.187951,-81517.306491,-53985.748711,0.653808,0.552301,-0.381383
60406.540000,765680255.998309,348050.760431,-80352.129337,-54513.535962,0.687939,0.779017,-0.231884
60406.560000,765681983.998793,349239.486668,-78868.388422,-54797.128528,0.683970,0.929103,-0.099216
60406.580000,765683711.991902,350405.082839,-77165.528804,-54865.364416,0.663182,1.036352,0.017972
60406.600000,765685439.957816,351526.416514,-75301.952317,-54741.781814,0.633579,1.117061,0.123395
60406.620000,765687168.015673,352591.641935,-73315.144238,-54443.814531,0.598531,1.179929,0.220263
60406.640000,765688895.981263,353592.669230,-71231.462503,-53984.038481,0.559487,1.229941,0.311062
60406.660000,765690624.026874,354523.241872,-69070.104872,-53371.128200,0.516971,1.270101,0.397765
60406.680000,765692352.001180,355377.338854,-66846.588698,-52610.786379,0.470982,1.302216,0.481981
60406.700000,765694080.006574,356148.736769,-64573.706816,-51706.025679,0.421146,1.327307,0.565126
60406.720000,765695808.043468,356830.212322,-62263.161659,-50657.540185,0.366743,1.345780,0.648525
60406.740000,765697536.032967,357412.952014,-59926.557158,-49463.794384,0.306665,1.357462,0.733516
60406.760000,765699264.008161,357885.830836,-57576.203719,-48120.783434,0.239261,1.361505,0.821557
60406.780000,765700991.998580,358234.212781,-55226.669342,-46621.800280,0.162063,1.356076,0.914331
60406.800000,765702719.962138,358438.124239,-52897.075332,-44957.026775,0.071262,1.337688,1.013840
60406.820000,765704447.996648,358469.166150,-50614.817804,-43112.731278,-0.039340,1.299656,1.122436
60406.840000,765706175.964647,358284.765941,-48424.348103,-41071.376695,-0.180444,1.228313,1.242259
60406.860000,765707904.018805,357816.881583,-46406.165462,-38813.533327,-0.371879,1.092255,1.371791
60406.880000,765709632.004977,356949.843104,-44732.639624,-36338.247731,-0.650100,0.806756,1.483840
60406.900000,765711359.993272,355507.464920,-43842.393713,-33803.341558,-1.020743,0.122919,1.360921
60406.920000,765713088.040426,353791.642170,-44514.472650,-32323.027625,-0.703812,-0.732215,0.150357
60406.940000,765714816.015988,353443.867996,-45352.901643,-32861.449410,0.186662,-0.138409,-0.527803
60406.960000,765716544.004387,354069.637849,-45092.928725,-33739.686522,0.477260,0.387801,-0.453393
60406.980000,765718272.040882,354978.811691,-44143.325314,-34391.254494,0.557495,0.685493,-0.300263
60407.000000,765720000.028222,355959.656259,-42786.735822,-34784.475035,0.571350,0.871809,-0.157774
60407.020000,765721727.994784,356938.605534,-41163.528468,-34946.427586,0.558857,0.999738,-0.032303
60407.040000,765723455.998079,357883.920122,-39351.212658,-34904.089236,0.533749,1.093377,0.079312
60407.060000,765725183.988744,358779.195680,-37397.452098,-34678.235274,0.501525,1.164926,0.180642
60407.080000,765726911.970513,359614.471388,-35334.042992,-34284.049600,0.464560,1.221141,0.274566
60407.100000,765728639.990640,360382.569016,-33183.703025,-33732.299813,0.423846,1.265993,0.363326
60407.120000,765730367.994054,361077.300449,-30963.884542,-33030.325688,0.379659,1.301886,0.448713
60407.140000,765732096.040107,361692.591737,-28688.643220,-32182.587095,0.331826,1.330249,0.532246
60407.160000,765733824.024842,362221.707126,-26370.412769,-31191.159108,0.279826,1.351809,0.615278
60407.180000,765735552.009512,362656.760848,-24020.654018,-30055.731780,0.222776,1.366716,0.699135
60407.200000,765737280.041353,362987.953850,-21651.098162,-28773.666999,0.159337,1.374513,0.785197
60407.220000,765739008.048944,363202.637400,-19275.075094,-27339.911484,0.087532,1.373949,0.874998
60407.240000,765740736.003525,363283.949154,-16908.982459,-25746.527047,0.004360,1.362550,0.970337
60407.260000,765742463.984405,363208.484675,-14575.046686,-23982.073948,-0.094917,1.335637,1.073352
60407.280000,765744191.977073,362942.203408,-12307.094613,-22031.277501,-0.218195,1.284041,1.186368
60407.300000,765745920.046455,362432.676515,-10162.374519,-19875.358455,-0.379551,1.188142,1.310545
60407.320000,765747648.003857,361593.735621,-8252.603462,-17499.469397,-0.605409,0.999840,1.437786
60407.340000,765749376.031305,360278.724877,-6835.352993,-14940.024194,-0.936603,0.580266,1.496688
60407.360000,765751103.978115,358365.018986,-6567.445915,-12630.262723,-1.195263,-0.362362,0.979932
60407.380000,765752832.000576,356909.889667,-7631.250623,-12169.536207,-0.344276,-0.528796,-0.332353
60407.400000,765754560.021295,356916.013637,-7933.400938,-13006.487392,0.237218,0.144123,-0.513551
60407.420000,765756287.994458,357499.308596,-7302.607587,-13786.736928,0.403873,0.547302,-0.378696
60407.440000,765758016.008745,358244.419983,-6135.434928,-14309.245956,0.447527,0.785039,-0.228074
60407.460000,765759744.012409,359021.804770,-4635.942103,-14584.565582,0.447780,0.940709,-0.093472
60407.480000,765761471.995728,359781.302138,-2910.207483,-14641.424818,0.429129,1.050929,0.025324
60407.500000,765763200.012354,360499.332049,-1019.866011,-14504.044890,0.400700,1.133230,0.131943
60407.520000,765764928.036702,361162.754362,995.615348,-14190.544822,0.366330,1.196890,0.229647
60407.540000,765766655.992310,361762.922384,3108.914277,-13714.038765,0.327691,1.247209,0.321002
60407.560000,765768384.012321,362293.164401,5300.111526,-13083.648111,0.285423,1.287364,0.408033
60407.580000,765770111.974566,362747.299644,7553.284709,-12305.427244,0.239599,1.319269,0.492384
60407.600000,765771840.006785,363118.979449,9855.390975,-11382.681981,0.189885,1.344019,0.575495
60407.620000,765773568.007464,363400.928392,12194.412829,-10316.452163,0.135607,1.362074,0.658693
60407.640000,765775295.966125,363584.398076,14558.749046,-9105.453301,0.075692,1.373314,0.743313
60407.660000,765777024.013400,363658.359860,16936.231632,-7745.908976,0.008532,1.376950,0.830797
60407.680000,765778751.990479,363608.361517,19312.165985,-6231.622533,-0.068265,1.371239,0.922773
60407.700000,765780479.978313,363414.800580,21667.937930,-4553.140323,-0.158393,1.352853,1.021178
60407.720000,765782208.003269,363049.913135,23976.801301,-2697.424757,-0.267817,1.315448,1.128247
60407.740000,765783935.989125,362472.374566,26196.054110,-647.714168,-0.406763,1.246169,1.245998
60407.760000,765785664.001256,361616.644885,28249.227431,1614.417536,-0.593980,1.115956,1.373096
60407.780000,765787391.963408,360372.269279,29976.087750,4091.235987,-0.863926,0.848187,1.485718
60407.800000,765789120.030363,358566.719944,30977.972275,6649.644455,-1.233071,0.219451,1.400658
60407.820000,765790847.979847,356390.855636,30477.053694,8315.578762,-1.048645,-0.695768,0.302009
60407.840000,765792576.009734,355452.857627,29573.830318,7922.292518,-0.122044,-0.200052,-0.504387
60407.860000,765794303.961128,355590.872003,29747.495289,7049.700561,0.213422,0.349687,-0.460214
60407.880000,765796032.005871,356059.709700,30645.483661,6383.044254,0.309233,0.662165,-0.309560
60407.900000,765797759.997166,356617.946960,31968.907273,5974.627448,0.329658,0.855935,-0.165911
60407.920000,765799488.034483,357182.436690,33568.513998,5799.850212,0.320480,0.987820,-0.039030
60407.940000,765801215.996201,357717.598954,35362.246603,5831.591681,0.297270,1.083621,0.073723
60407.960000,765802943.970496,358205.337301,37300.246671,6048.553137,0.266236,1.156337,0.175895
60407.980000,765804672.006323,358634.786480,39349.437205,6435.089896,0.230074,1.213121,0.270408
60408.000000,765806399.999729,358998.207309,41486.093604,6980.000690,0.189940,1.258163,0.359546
60408.020000,765808128.004856,359289.150595,43692.362894,7675.647391,0.146201,1.293999,0.445143
60408.040000,765809855.974540,359501.341121,45953.700287,8517.245892,0.098745,1.322139,0.528731
60408.060000,765811583.992460,359627.998931,48257.691803,9502.574544,0.047089,1.343375,0.611690
60408.080000,765813312.015862,359661.183077,50592.605806,10631.669984,-0.009616,1.357904,0.695342
60408.100000,765815039.968531,359591.129458,52946.489389,11906.840635,-0.072662,1.365317,0.781054
60408.120000,765816767.984590,359405.311827,55306.335773,13333.027322,-0.143988,1.364427,0.870344
60408.140000,765818496.024857,359087.075868,57655.911870,14917.864539,-0.226516,1.352860,0.964967
60408.160000,765820223.999143,358613.430010,59973.179787,16672.218530,-0.324839,1.326129,1.066986
60408.180000,765821952.008007,357951.053965,62225.391934,18610.907833,-0.446579,1.275497,1.178629
60408.200000,765823680.028601,357049.003192,64357.340408,20751.892749,-0.605211,1.182460,1.301012
60408.220000,765825408.008861,355824.130545,66263.177338,23109.875729,-0.825837,1.002418,1.426837
60408.240000,765827136.007728,354135.569620,67703.270917,25653.782439,-1.148348,0.609368,1.493441
60408.260000,765828864.003157,351843.806542,68070.514662,28010.348551,-1.443439,-0.281979,1.061296
60408.280000,765830591.973082,349846.162709,67032.161710,28655.018955,-0.683940,-0.594222,-0.263969
60408.300000,765832319.992913,349320.827147,66596.874010,27851.143138,-0.042317,0.072264,-0.522992
60408.320000,765834048.020758,349446.595459,67120.622735,27041.509069,0.149581,0.493652,-0.399447
60408.340000,765835776.013685,349761.988689,68204.384185,26482.107692,0.203142,0.741094,-0.249474
60408.360000,765837503.991327,350121.659489,69632.772800,26170.517349,0.208209,0.901864,-0.113996
60408.380000,765839232.019606,350469.760902,71294.090622,26079.023659,0.192309,1.014897,0.005740
60408.400000,765840960.025323,350780.188183,73123.646858,26183.235286,0.165651,1.098770,0.113104
60408.420000,765842687.979226,351038.563926,75080.315057,26464.663460,0.132530,1.163280,0.211347
60408.440000,765844416.000636,351235.596777,77136.015540,26909.906167,0.094840,1.214004,0.303071
60408.460000,765846143.969633,351364.150528,79269.900827,27509.499829,0.053344,1.254271,0.390317
